book_id,title,source_type,item_kind,genre_original,primary_domain,tags,rag_relevance,language_hint,suggested_search_mode,paid_price,ordered_at,embedding_text
bk_4f466012f9,達人に学ぶDB設計 徹底指南書,Kindle,book_or_ebook,,データベース・SQL,Kindle;DB;SQL,medium,ja,rag_or_structured,2548,2023-12-27T19:01:00Z,"title: 達人に学ぶDB設計 徹底指南書
genre: 
primary_domain: データベース・SQL
tags: Kindle;DB;SQL"
bk_c00880a239,1日1問、半年以内に習得　シェル・ワンライナー160本ノック Software Design plus,Kindle,book_or_ebook,,IT・プログラミング,Kindle;IT,low,ja,rag_or_structured,314,2023-12-27T16:00:00Z,"title: 1日1問、半年以内に習得　シェル・ワンライナー160本ノック Software Design plus
genre: 
primary_domain: IT・プログラミング
tags: Kindle;IT"
bk_ebff3878a8,Webを支える技術 ―― HTTP，URI，HTML，そしてREST WEB+DB PRESS plus,Kindle,book_or_ebook,,IT・プログラミング,Kindle;IT;ネットワーク;Web開発,medium,ja,rag_or_structured,2442,2022-09-06T20:07:00Z,"title: Webを支える技術 ―― HTTP，URI，HTML，そしてREST WEB+DB PRESS plus
genre: 
primary_domain: IT・プログラミング
tags: Kindle;IT;ネットワーク;Web開発"
bk_f16cc13f9a,やさしいMCP入門,Kindle,book_or_ebook,,AI・NLP・RAG,Kindle;AI;NLP;RAG候補,high,ja,rag_or_structured,0,2026-05-01T22:50:00Z,"title: やさしいMCP入門
genre: 
primary_domain: AI・NLP・RAG
tags: Kindle;AI;NLP;RAG候補"
bk_657e6941c1,ソフトウェアファースト第２版　あらゆるビジネスを一変させる最強戦略,Kindle,book_or_ebook,,IT・プログラミング,Kindle;IT,low,ja,rag_or_structured,1980,2025-06-30T11:54:00Z,"title: ソフトウェアファースト第２版　あらゆるビジネスを一変させる最強戦略
genre: 
primary_domain: IT・プログラミング
tags: Kindle;IT"
bk_a2b832bc5b,世紀の空売り　世界経済の破綻に賭けた男たち (文春文庫),Kindle,book_or_ebook,,経済・金融,Kindle;経済,low,ja,structured_search,0,2025-09-17T09:19:00Z,"title: 世紀の空売り　世界経済の破綻に賭けた男たち (文春文庫)
genre: 
primary_domain: 経済・金融
tags: Kindle;経済"
bk_07e3eb45ee,正規表現スーパーショートリファレンス,Kindle,book_or_ebook,,IT・プログラミング,Kindle;IT,low,ja,rag_or_structured,0,2025-08-12T14:11:00Z,"title: 正規表現スーパーショートリファレンス
genre: 
primary_domain: IT・プログラミング
tags: Kindle;IT"
bk_eeab38626e,One Hundred Years of Solitude,Kindle,book_or_ebook,,その他,洋書;Kindle,low,en_or_mixed,structured_search,-3545,2021-05-03T15:27:00Z,"title: One Hundred Years of Solitude
genre: 
primary_domain: その他
tags: 洋書;Kindle"
bk_8a5d81a10b,BERTによる自然言語処理入門 ―Transformersを使った実践プログラミング―,Kindle,book_or_ebook,,AI・NLP・RAG,Kindle;AI;NLP;RAG候補;クラウド運用,high,ja,rag_or_structured,243,2023-07-10T05:07:00Z,"title: BERTによる自然言語処理入門 ―Transformersを使った実践プログラミング―
genre: 
primary_domain: AI・NLP・RAG
tags: Kindle;AI;NLP;RAG候補;クラウド運用"
bk_0ee21e940e,ゲーム理論とマッチング (日本経済新聞出版),Kindle,book_or_ebook,,経済・金融,Kindle;経済,low,ja,structured_search,81,2024-12-19T07:04:00Z,"title: ゲーム理論とマッチング (日本経済新聞出版)
genre: 
primary_domain: 経済・金融
tags: Kindle;経済"
bk_579fef53b0,初学の編集者がわかるまで書き直した　基礎から鍛える量子力学　基本の数理から現実の物理まで一歩一歩,Kindle,book_or_ebook,,数学・数理,Kindle;数学,low,ja,structured_search,181,2025-09-01T09:39:00Z,"title: 初学の編集者がわかるまで書き直した　基礎から鍛える量子力学　基本の数理から現実の物理まで一歩一歩
genre: 
primary_domain: 数学・数理
tags: Kindle;数学"
bk_db4e377e4b,改訂版 究極の英単語Vol. 4 超上級の3000語［新SVL対応］[音声DL付] 究極シリーズ,Kindle,book_or_ebook,,英語・語学,Kindle;英語,low,ja,structured_search,180,2024-08-02T04:13:00Z,"title: 改訂版 究極の英単語Vol. 4 超上級の3000語［新SVL対応］[音声DL付] 究極シリーズ
genre: 
primary_domain: 英語・語学
tags: Kindle;英語"
bk_8303d0ea20,忙しいママでもできる！　私立小学校を受験しようと思ったら読む本,Kindle,book_or_ebook,,その他,Kindle,low,ja,structured_search,18,2025-09-01T09:58:00Z,"title: 忙しいママでもできる！　私立小学校を受験しようと思ったら読む本
genre: 
primary_domain: その他
tags: Kindle"
bk_4dbcb243e2,仕事と人生を変える 勝間家電,Kindle,book_or_ebook,,その他,Kindle,low,ja,structured_search,153,2026-02-16T08:07:00Z,"title: 仕事と人生を変える 勝間家電
genre: 
primary_domain: その他
tags: Kindle"
bk_c7b0c3ba9a,達人に学ぶSQL徹底指南書 第2版 初級者で終わりたくないあなたへ,Kindle,book_or_ebook,,データベース・SQL,Kindle;DB;SQL,medium,ja,rag_or_structured,1250,2023-12-23T16:02:00Z,"title: 達人に学ぶSQL徹底指南書 第2版 初級者で終わりたくないあなたへ
genre: 
primary_domain: データベース・SQL
tags: Kindle;DB;SQL"
bk_fb13968e2d,jQuery入門道場,Kindle,book_or_ebook,,IT・プログラミング,洋書;Kindle;IT,low,en_or_mixed,rag_or_structured,77,2022-08-24T06:18:00Z,"title: jQuery入門道場
genre: 
primary_domain: IT・プログラミング
tags: 洋書;Kindle;IT"
bk_457bc49f43,The Rise and Fall of the Neoliberal Order: America and the World in the Free Market Era (English Edition),Kindle,book_or_ebook,,その他,洋書;Kindle,low,en_or_mixed,structured_search,2171,2025-01-31T06:11:00Z,"title: The Rise and Fall of the Neoliberal Order: America and the World in the Free Market Era (English Edition)
genre: 
primary_domain: その他
tags: 洋書;Kindle"
bk_d181043553,Networks (English Edition),Kindle,book_or_ebook,,その他,洋書;Kindle,low,en_or_mixed,structured_search,6532,2025-05-23T13:07:00Z,"title: Networks (English Edition)
genre: 
primary_domain: その他
tags: 洋書;Kindle"
bk_7655654901,The Wisdom of Crowds (English Edition),Kindle,book_or_ebook,,その他,洋書;Kindle,low,en_or_mixed,structured_search,113,2025-09-10T10:51:00Z,"title: The Wisdom of Crowds (English Edition)
genre: 
primary_domain: その他
tags: 洋書;Kindle"
bk_adedd52bfa,Audible Gold 1-Month Free-Trial Membership ASIN,Kindle,digital_service_or_app,,その他,洋書;Kindle,low,en_or_mixed,structured_search,0,2021-02-24T09:19:00Z,"title: Audible Gold 1-Month Free-Trial Membership ASIN
genre: 
primary_domain: その他
tags: 洋書;Kindle"
bk_25b12fda97,SQL 第2版 ゼロからはじめるデータベース操作,Kindle,book_or_ebook,,データベース・SQL,Kindle;DB;SQL,medium,ja,rag_or_structured,940,2023-12-23T15:50:00Z,"title: SQL 第2版 ゼロからはじめるデータベース操作
genre: 
primary_domain: データベース・SQL
tags: Kindle;DB;SQL"
bk_f8ce81e2c1,経済学史---経済理論誕生の経緯をたどる,Kindle,book_or_ebook,,経済・金融,Kindle;経済,low,ja,structured_search,265,2025-01-02T11:57:00Z,"title: 経済学史---経済理論誕生の経緯をたどる
genre: 
primary_domain: 経済・金融
tags: Kindle;経済"
bk_aaea788d30,ベーシックサービス　～「貯蓄ゼロでも不安ゼロ」の社会～（小学館新書）,Kindle,book_or_ebook,,その他,Kindle,low,ja,structured_search,960,2025-01-03T08:12:00Z,"title: ベーシックサービス　～「貯蓄ゼロでも不安ゼロ」の社会～（小学館新書）
genre: 
primary_domain: その他
tags: Kindle"
bk_3bafd7bb30,DXビジネス検定™公式テキスト,Kindle,book_or_ebook,,ビジネス・プロダクト・組織,Kindle;ビジネス;組織,low,ja,structured_search,0,2025-09-01T09:41:00Z,"title: DXビジネス検定™公式テキスト
genre: 
primary_domain: ビジネス・プロダクト・組織
tags: Kindle;ビジネス;組織"
bk_11475dea7f,The Wind-Up Bird Chronicle: A Novel,Kindle,book_or_ebook,,小説・文学,洋書;Kindle;小説;村上春樹,low,en_or_mixed,structured_search,-500,2021-02-24T09:28:00Z,"title: The Wind-Up Bird Chronicle: A Novel
genre: 
primary_domain: 小説・文学
tags: 洋書;Kindle;小説;村上春樹"
bk_babb73a155,Live2Dの教科書　静止画イラストからつくる本格アニメーション,Kindle,book_or_ebook,,デザイン・クリエイティブ,洋書;Kindle;デザイン,low,en_or_mixed,structured_search,0,2025-05-23T06:50:00Z,"title: Live2Dの教科書　静止画イラストからつくる本格アニメーション
genre: 
primary_domain: デザイン・クリエイティブ
tags: 洋書;Kindle;デザイン"
bk_643aa6e5d0,不撓不屈 (角川文庫),Kindle,book_or_ebook,,小説・文学,Kindle;小説,low,ja,structured_search,76,2025-06-14T00:06:00Z,"title: 不撓不屈 (角川文庫)
genre: 
primary_domain: 小説・文学
tags: Kindle;小説"
bk_3e991c7e70,"The Loudest Voice in the Room: How the Brilliant, Bombastic Roger Ailes Built Fox News--and Divided a Country (English Edition)",Kindle,book_or_ebook,,AI・NLP・RAG,洋書;Kindle;AI;NLP,high,en_or_mixed,rag_or_structured,956,2025-01-31T06:19:00Z,"title: The Loudest Voice in the Room: How the Brilliant, Bombastic Roger Ailes Built Fox News--and Divided a Country (English Edition)
genre: 
primary_domain: AI・NLP・RAG
tags: 洋書;Kindle;AI;NLP"
bk_209f6a4d7f,雨にも負けず　ITベンチャー奮闘記 (角川文庫),Kindle,book_or_ebook,,小説・文学,Kindle;小説,low,ja,structured_search,0,2025-08-12T14:00:00Z,"title: 雨にも負けず　ITベンチャー奮闘記 (角川文庫)
genre: 
primary_domain: 小説・文学
tags: Kindle;小説"
bk_83d44c49fc,スペイン史10講 (岩波新書),Kindle,book_or_ebook,,歴史・国際関係・地政学,Kindle;歴史/国際関係,low,ja,structured_search,94,2025-01-03T08:19:00Z,"title: スペイン史10講 (岩波新書)
genre: 
primary_domain: 歴史・国際関係・地政学
tags: Kindle;歴史/国際関係"
bk_55b8a1f10f,1冊ですべて身につくHTML ＆ CSSとWebデザイン入門講座,Kindle,book_or_ebook,,IT・プログラミング,Kindle;IT;Web開発,low,ja,rag_or_structured,221,2023-12-28T15:19:00Z,"title: 1冊ですべて身につくHTML ＆ CSSとWebデザイン入門講座
genre: 
primary_domain: IT・プログラミング
tags: Kindle;IT;Web開発"
bk_57fd503530,ミクロ経済学の力,Kindle,book_or_ebook,,経済・金融,Kindle;経済,low,ja,structured_search,2500,2023-01-23T04:23:00Z,"title: ミクロ経済学の力
genre: 
primary_domain: 経済・金融
tags: Kindle;経済"
bk_cbf2f0131d,本当のデザインの話をしようか。 (NewsPicks Select),Kindle,book_or_ebook,,デザイン・クリエイティブ,洋書;Kindle;デザイン;就活/キャリア,low,en_or_mixed,structured_search,454,2025-09-30T14:12:00Z,"title: 本当のデザインの話をしようか。 (NewsPicks Select)
genre: 
primary_domain: デザイン・クリエイティブ
tags: 洋書;Kindle;デザイン;就活/キャリア"
bk_42897a60b4,植民地から建国へ　19世紀初頭まで シリーズ　アメリカ合衆国史 (岩波新書),Kindle,book_or_ebook,,歴史・国際関係・地政学,Kindle;歴史/国際関係,low,ja,structured_search,840,2025-01-02T12:21:00Z,"title: 植民地から建国へ　19世紀初頭まで シリーズ　アメリカ合衆国史 (岩波新書)
genre: 
primary_domain: 歴史・国際関係・地政学
tags: Kindle;歴史/国際関係"
bk_5bcb627ba1,Kindle for PC (Windows) [ダウンロード],Kindle,digital_service_or_app,,その他,洋書;Kindle,low,en_or_mixed,structured_search,0,2020-05-13T11:18:00Z,"title: Kindle for PC (Windows) [ダウンロード]
genre: 
primary_domain: その他
tags: 洋書;Kindle"
bk_929642573d,The Wind-Up Bird Chronicle: A Novel (Vintage International) (English Edition),Kindle,book_or_ebook,,小説・文学,洋書;Kindle;小説;村上春樹,low,en_or_mixed,structured_search,1091,2021-05-03T14:32:00Z,"title: The Wind-Up Bird Chronicle: A Novel (Vintage International) (English Edition)
genre: 
primary_domain: 小説・文学
tags: 洋書;Kindle;小説;村上春樹"
bk_cfbc7cc2b9,どくとるマンボウ青春記（新潮文庫）,Kindle,book_or_ebook,,小説・文学,Kindle;小説,low,ja,structured_search,0,2025-09-17T09:10:00Z,"title: どくとるマンボウ青春記（新潮文庫）
genre: 
primary_domain: 小説・文学
tags: Kindle;小説"
bk_21b664b50e,Web制作者のためのCSS設計の教科書 モダンWeb開発に欠かせない「修正しやすいCSS」の設計手法 Web制作者のための教科書シリーズ,Kindle,book_or_ebook,,IT・プログラミング,Kindle;IT;Web開発,low,ja,rag_or_structured,1710,2023-11-20T07:43:00Z,"title: Web制作者のためのCSS設計の教科書 モダンWeb開発に欠かせない「修正しやすいCSS」の設計手法 Web制作者のための教科書シリーズ
genre: 
primary_domain: IT・プログラミング
tags: Kindle;IT;Web開発"
bk_3df0403ee2,シャノンの情報理論入門　価値ある情報を高速に、正確に送る (ブルーバックス),Kindle,book_or_ebook,,数学・数理,Kindle;数学,low,ja,structured_search,900,2025-09-01T09:29:00Z,"title: シャノンの情報理論入門　価値ある情報を高速に、正確に送る (ブルーバックス)
genre: 
primary_domain: 数学・数理
tags: Kindle;数学"
bk_9c6358dab4,Docker実践ガイド 第3版 impress top gearシリーズ,Kindle,book_or_ebook,,IT・プログラミング,Kindle;IT;クラウド運用,low,ja,rag_or_structured,342,2023-12-28T02:28:00Z,"title: Docker実践ガイド 第3版 impress top gearシリーズ
genre: 
primary_domain: IT・プログラミング
tags: Kindle;IT;クラウド運用"
bk_38d67b7e43,シスコ技術者認定教科書 CCNA 完全合格テキスト＆問題集［対応試験］200 -301,Kindle,book_or_ebook,,その他,Kindle;ネットワーク,low,ja,structured_search,0,2025-04-06T08:14:00Z,"title: シスコ技術者認定教科書 CCNA 完全合格テキスト＆問題集［対応試験］200 -301
genre: 
primary_domain: その他
tags: Kindle;ネットワーク"
bk_e0fbbed07a,実践・自然言語処理シリーズ2　形態素解析の理論と実装,Kindle,book_or_ebook,,AI・NLP・RAG,Kindle;AI;NLP;RAG候補,high,ja,rag_or_structured,315,2022-06-08T07:04:00Z,"title: 実践・自然言語処理シリーズ2　形態素解析の理論と実装
genre: 
primary_domain: AI・NLP・RAG
tags: Kindle;AI;NLP;RAG候補"
bk_6ef459e022,"The Three-Body Problem Series: The Three-Body Problem, The Dark Forest, Death's End (English Edition)",Kindle,book_or_ebook,,IT・プログラミング,洋書;Kindle;IT;ネットワーク,medium,en_or_mixed,rag_or_structured,3091,2024-05-03T12:15:00Z,"title: The Three-Body Problem Series: The Three-Body Problem, The Dark Forest, Death's End (English Edition)
genre: 
primary_domain: IT・プログラミング
tags: 洋書;Kindle;IT;ネットワーク"
bk_da84096adb,日本統計学会公式認定 統計検定データサイエンス基礎対応　データアナリティクス基礎,Kindle,book_or_ebook,,統計・データ分析,Kindle;統計;データ分析;統計検定,low,ja,rag_or_structured,0,2025-09-01T09:40:00Z,"title: 日本統計学会公式認定 統計検定データサイエンス基礎対応　データアナリティクス基礎
genre: 
primary_domain: 統計・データ分析
tags: Kindle;統計;データ分析;統計検定"
bk_d8b7fefcab,"The Prize: The Epic Quest for Oil, Money & Power (English Edition)",Kindle,book_or_ebook,,歴史・国際関係・地政学,洋書;Kindle;歴史/国際関係,low,en_or_mixed,structured_search,2364,2024-10-23T03:08:00Z,"title: The Prize: The Epic Quest for Oil, Money & Power (English Edition)
genre: 
primary_domain: 歴史・国際関係・地政学
tags: 洋書;Kindle;歴史/国際関係"
bk_ec0db81f9d,Trump: The Art of the Deal (English Edition),Kindle,book_or_ebook,,その他,洋書;Kindle,low,en_or_mixed,structured_search,1091,2025-02-08T17:08:00Z,"title: Trump: The Art of the Deal (English Edition)
genre: 
primary_domain: その他
tags: 洋書;Kindle"
bk_943de3cf0c,船中八策,Kindle,book_or_ebook,,その他,Kindle,low,ja,structured_search,0,2020-05-22T13:40:00Z,"title: 船中八策
genre: 
primary_domain: その他
tags: Kindle"
bk_0fbac74ad6,プログラミングコンテストチャレンジブック [第2版]　～問題解決のアルゴリズム活用力とコーディングテクニックを鍛える～,Kindle,book_or_ebook,,IT・プログラミング,Kindle;IT;クラウド運用;テスト,medium,ja,rag_or_structured,2401,2023-11-09T00:29:00Z,"title: プログラミングコンテストチャレンジブック [第2版]　～問題解決のアルゴリズム活用力とコーディングテクニックを鍛える～
genre: 
primary_domain: IT・プログラミング
tags: Kindle;IT;クラウド運用;テスト"
bk_3e7691ff35,官僚たちの夏（新潮文庫）,Kindle,book_or_ebook,,小説・文学,Kindle;小説,low,ja,structured_search,71,2025-11-10T01:35:00Z,"title: 官僚たちの夏（新潮文庫）
genre: 
primary_domain: 小説・文学
tags: Kindle;小説"
bk_a79045743a,Java言語で学ぶデザインパターン入門第3版,Kindle,book_or_ebook,,IT・プログラミング,洋書;Kindle;IT,low,en_or_mixed,rag_or_structured,1950,2026-03-26T11:38:00Z,"title: Java言語で学ぶデザインパターン入門第3版
genre: 
primary_domain: IT・プログラミング
tags: 洋書;Kindle;IT"
bk_6921b8c07f,ＬＯＶＥＤ　市場を形づくり製品を定着に導くプロダクトマーケティング,Kindle,book_or_ebook,,ビジネス・プロダクト・組織,Kindle;ビジネス;組織,low,ja,structured_search,181,2025-09-01T09:59:00Z,"title: ＬＯＶＥＤ　市場を形づくり製品を定着に導くプロダクトマーケティング
genre: 
primary_domain: ビジネス・プロダクト・組織
tags: Kindle;ビジネス;組織"
bk_7f95b84426,One Hundred Years of Solitude (English Edition),Kindle,book_or_ebook,,その他,洋書;Kindle,low,en_or_mixed,structured_search,909,2021-04-26T10:39:00Z,"title: One Hundred Years of Solitude (English Edition)
genre: 
primary_domain: その他
tags: 洋書;Kindle"
bk_c4af37a58f,2025年版 らくらく宅建塾 [基本テキスト]（宅地建物取引士/宅建士） らくらく宅建塾シリーズ/2025年版,Kindle,book_or_ebook,,法律・会計・資格,Kindle;法律/会計/資格,low,ja,structured_search,227,2025-08-08T15:33:00Z,"title: 2025年版 らくらく宅建塾 [基本テキスト]（宅地建物取引士/宅建士） らくらく宅建塾シリーズ/2025年版
genre: 
primary_domain: 法律・会計・資格
tags: Kindle;法律/会計/資格"
bk_f6b8aca1a9,Sword Art Online 20 (light novel): Moon Cradle (English Edition),Kindle,book_or_ebook,,小説・文学,洋書;Kindle;小説,low,en_or_mixed,structured_search,888,2021-11-22T05:47:00Z,"title: Sword Art Online 20 (light novel): Moon Cradle (English Edition)
genre: 
primary_domain: 小説・文学
tags: 洋書;Kindle;小説"
bk_6cdf1c54d4,一次元の挿し木 (宝島社文庫),Kindle,book_or_ebook,,小説・文学,Kindle;小説,low,ja,structured_search,74,2025-09-20T05:18:00Z,"title: 一次元の挿し木 (宝島社文庫)
genre: 
primary_domain: 小説・文学
tags: Kindle;小説"
bk_29b85090ba,改訂新版 これからはじめるReact実践入門　コンポーネントの基本からNext.jsによるアプリ開発まで,Kindle,book_or_ebook,,IT・プログラミング,Kindle;IT;Web開発,low,ja,rag_or_structured,365,2026-05-01T22:51:00Z,"title: 改訂新版 これからはじめるReact実践入門　コンポーネントの基本からNext.jsによるアプリ開発まで
genre: 
primary_domain: IT・プログラミング
tags: Kindle;IT;Web開発"
bk_2b74169c27,ゼロ・トゥ・ワン　君はゼロから何を生み出せるか,Kindle,book_or_ebook,,その他,Kindle,low,ja,structured_search,115,2026-01-27T03:59:00Z,"title: ゼロ・トゥ・ワン　君はゼロから何を生み出せるか
genre: 
primary_domain: その他
tags: Kindle"
bk_9f65936447,実務で役立つ ログの教科書 基礎知識から収集方法・分析手法・トラブルシューティング・パフォーマンス最適化・機械学習での活用まで,Kindle,book_or_ebook,,IT・プログラミング,Kindle;IT;クラウド運用,medium,ja,rag_or_structured,1190,2026-05-01T22:48:00Z,"title: 実務で役立つ ログの教科書 基礎知識から収集方法・分析手法・トラブルシューティング・パフォーマンス最適化・機械学習での活用まで
genre: 
primary_domain: IT・プログラミング
tags: Kindle;IT;クラウド運用"
bk_395cceb7ac,マスタリングTCP/IP　入門編（第6版）,Kindle,book_or_ebook,,IT・プログラミング,Kindle;IT;ネットワーク,low,ja,rag_or_structured,198,2023-12-18T08:14:00Z,"title: マスタリングTCP/IP　入門編（第6版）
genre: 
primary_domain: IT・プログラミング
tags: Kindle;IT;ネットワーク"
bk_77ce91e4d2,ポストモダン建築巡礼,Kindle,book_or_ebook,,デザイン・クリエイティブ,Kindle;デザイン,low,ja,structured_search,220,2023-01-17T04:07:00Z,"title: ポストモダン建築巡礼
genre: 
primary_domain: デザイン・クリエイティブ
tags: Kindle;デザイン"
bk_83b0563b67,ユーザーの問題解決とプロダクトの成功を導く　エンジニアのためのドキュメントライティング,Kindle,book_or_ebook,,ビジネス・プロダクト・組織,Kindle;ビジネス;組織,low,ja,structured_search,181,2025-09-01T09:50:00Z,"title: ユーザーの問題解決とプロダクトの成功を導く　エンジニアのためのドキュメントライティング
genre: 
primary_domain: ビジネス・プロダクト・組織
tags: Kindle;ビジネス;組織"
bk_a4d2d9d22e,改訂７版 PMプロジェクトマネジメント,Kindle,book_or_ebook,,ビジネス・プロダクト・組織,Kindle;ビジネス;組織,low,ja,structured_search,0,2025-09-01T09:51:00Z,"title: 改訂７版 PMプロジェクトマネジメント
genre: 
primary_domain: ビジネス・プロダクト・組織
tags: Kindle;ビジネス;組織"
bk_d864d209cc,あえて答えを出さず、そこに踏みとどまる力 — 保留状態維持力　対人支援に活かす ネガティブ・ケイパビリティ,Kindle,book_or_ebook,,社会・ノンフィクション,Kindle;社会/ノンフィクション,low,ja,structured_search,0,2025-09-01T09:44:00Z,"title: あえて答えを出さず、そこに踏みとどまる力 — 保留状態維持力　対人支援に活かす ネガティブ・ケイパビリティ
genre: 
primary_domain: 社会・ノンフィクション
tags: Kindle;社会/ノンフィクション"
bk_5e4c767a64,世にも奇妙な君物語 (講談社文庫),Kindle,book_or_ebook,,小説・文学,Kindle;小説,low,ja,structured_search,45,2025-11-06T00:23:00Z,"title: 世にも奇妙な君物語 (講談社文庫)
genre: 
primary_domain: 小説・文学
tags: Kindle;小説"
bk_aecfd2cb19,Battle Hymn of the Tiger Mother (English Edition),Kindle,book_or_ebook,,その他,洋書;Kindle,low,en_or_mixed,structured_search,80,2025-09-26T15:26:00Z,"title: Battle Hymn of the Tiger Mother (English Edition)
genre: 
primary_domain: その他
tags: 洋書;Kindle"
bk_731d3631aa,ブレイクスルーJavaScript フロントエンドエンジニアとして越えるべき5つの壁―オブジェクト指向からシングルページアプリケーションまで,Kindle,book_or_ebook,,IT・プログラミング,Kindle;IT;Web開発,low,ja,rag_or_structured,198,2022-08-10T10:49:00Z,"title: ブレイクスルーJavaScript フロントエンドエンジニアとして越えるべき5つの壁―オブジェクト指向からシングルページアプリケーションまで
genre: 
primary_domain: IT・プログラミング
tags: Kindle;IT;Web開発"
bk_02db046db4,体系的に学ぶ 安全なWebアプリケーションの作り方 第2版［固定版］　脆弱性が生まれる原理と対策の実践,Kindle,book_or_ebook,,セキュリティ,Kindle;セキュリティ,medium,ja,rag_or_structured,1600,2023-12-27T19:01:00Z,"title: 体系的に学ぶ 安全なWebアプリケーションの作り方 第2版［固定版］　脆弱性が生まれる原理と対策の実践
genre: 
primary_domain: セキュリティ
tags: Kindle;セキュリティ"
bk_7cba1cb332,Never Let Me Go (English Edition),Kindle,book_or_ebook,,小説・文学,洋書;Kindle;小説,low,en_or_mixed,structured_search,78,2021-02-21T07:37:00Z,"title: Never Let Me Go (English Edition)
genre: 
primary_domain: 小説・文学
tags: 洋書;Kindle;小説"
bk_2ae4e77a30,モデルベース要件定義テクニック,Kindle,book_or_ebook,,その他,Kindle,low,ja,structured_search,1170,2023-12-23T16:05:00Z,"title: モデルベース要件定義テクニック
genre: 
primary_domain: その他
tags: Kindle"
